CD_NOM;Nom scientifique;code_CATMINAT
90180;Ceratocephala falcata (L.) Pers., 1805;13/3.0.2.0.3
98651;Ficaria verna Huds., 1762;10/3.0.1.0.2
718355;Ficaria verna subsp. verna Huds., 1762;10/3.0.1.0.2
718231;Ficaria verna subsp. fertilis (A.R.Clapham ex Laegaard) Stace, 2009;10/2.0.2
134666;Ficaria verna subsp. grandiflora (Robert) Hayek, 1924;10/6.
109126;Myosurus minimus L., 1753;04/5.
116902;Ranunculus aconitifolius L., 1753;05/2.0.3
116903;Ranunculus acris L., 1753;12/1.
139605;Ranunculus acris subsp. acris L., 1753;12/1.
139608;Ranunculus acris subsp. friesianus (Jord.) Syme, 1863;12/1.1.2
116907;Ranunculus aduncus Gren., 1847;12/1.1.2
116915;Ranunculus alnetorum W.Koch, 1939;10/3.0.1.0.2
116917;Ranunculus alpestris L., 1753;11/6.0.2
116919;Ranunculus amplexicaulis L., 1753;09/1.0.2.0.7
116922;Ranunculus angustifolius DC., 1808;06/1.2.1.0.1
116928;Ranunculus aquatilis L., 1753;03/2.0.2.0.3
116932;Ranunculus arvensis L., 1753;13/3.0.2
116936;Ranunculus auricomus L., 1753;10/3.0.1
116948;Ranunculus breyninus Crantz, 1763;08/20.0.2
116952;Ranunculus bulbosus L., 1753;09/3.
116953;Ranunculus bullatus L., 1753;10/6.0.3
116967;Ranunculus carinthiacus Hoppe, 1826;09/20.
116970;Ranunculus cassubicus L., 1753;10/3.0.1.0.2
116979;Ranunculus circinatus Sibth., 1794;03/2.0.1.0.1
116981;Ranunculus clethrophilus Litard., 1909;09/1.0.3.0.3
116989;Ranunculus cordiger Viv., 1824;06/1.5.1.0.1
117025;Ranunculus flammula L., 1753;06/1.1.1
139706;Ranunculus flammula var. flammula L., 1753;06/1.1.1
620402;Ranunculus flammula var. major Schulth.;06/1.1.2
718763;Ranunculus flammula var. ovalis (Bigelow) L.D.Benson, 1942;04/3.0.2.0.2
117027;Ranunculus fluitans Lam., 1779;03/2.0.2.0.4
117032;Ranunculus fontanus C.Presl, 1822;04/5.0.2.0.1
117038;Ranunculus garganicus Ten., 1830;09/10.0.1
117043;Ranunculus glacialis L., 1753;08/20.0.1
117047;Ranunculus gouanii Willd., 1799;09/1.0.2.0.2
117049;Ranunculus gramineus L., 1753;09/3.1.1
117056;Ranunculus hederaceus L., 1753;04/2.0.1.0.4
116937;Ranunculus x aurigeranus H.Marcailhou & Marcailhou, 1900;12/1.1.3.0.3
117297;Ranunculus x luizetii Rouy, 1893;09/1.0.2
117081;Ranunculus kuepferi Greuter & Burdet, 1987;09/20.0.1.0.7
139722;Ranunculus kuepferi subsp. kuepferi Greuter & Burdet, 1987;09/20.0.1.0.7
139723;Ranunculus kuepferi subsp. orientalis W.Huber, 1988;09/20.0.1.0.7
117087;Ranunculus lanuginosus L., 1753;10/3.0.1
117090;Ranunculus lateriflorus DC., 1817;04/5.0.1.0.5
117096;Ranunculus lingua L., 1753;05/3.0.5.0.1
117108;Ranunculus macrophyllus Desf., 1798;12/1.2.3.0.1
117111;Ranunculus marschlinsii Steud., 1841;04/2.0.2.0.1
117119;Ranunculus millefoliatus Vahl, 1791;13/31.0.2.0.1
117123;Ranunculus monspeliacus L., 1753;09/10.0.1
117125;Ranunculus montanus Willd., 1799;12/1.1.3.0.3
117128;Ranunculus muricatus L., 1753;04/5.0.2.0.1
117139;Ranunculus nodiflorus L., 1753;04/5.0.2.0.1
117144;Ranunculus ololeucos J.Lloyd, 1844;04/2.0.1.0.4
117145;Ranunculus omiophyllus Ten., 1830;04/2.0.1.0.4
117146;Ranunculus ophioglossifolius Vill., 1789;04/5.0.1.0.5
117151;Ranunculus paludosus Poir., 1789;08/1.0.1.0.2
117155;Ranunculus parnassifolius L., 1753;08/20.0.1.0.3
139766;Ranunculus parnassifolius subsp. parnassifolius L., 1753;08/20.0.1.0.3
139764;Ranunculus parnassifolius subsp. favargeri P.Küpfer, 1975;08/20.0.2
139765;Ranunculus parnassifolius subsp. heterocarpus P.Küpfer, 1975;08/21.0.1
117156;Ranunculus parviflorus L., 1758;13/5.
718400;Ranunculus parviflorus subsp. parviflorus L., 1758;13/5.
139767;Ranunculus parviflorus subsp. chius (DC.) Arcang., 1882;04/5.0.1.0.1
117164;Ranunculus peltatus Schrank, 1789;03/2.0.2.0.3
139772;Ranunculus peltatus subsp. peltatus Schrank, 1789;03/2.0.2.0.3
139770;Ranunculus peltatus subsp. baudotii (Godr.) Meikle ex C.D.K.Cook, 1984;03/2.0.3.0.1
139771;Ranunculus peltatus subsp. fucoides (Freyn) Muñoz Garm., 1985;03/2.0.2.0.3
117165;Ranunculus penicillatus (Dumort.) Bab., 1874;03/2.0.2.0.4
139775;Ranunculus penicillatus subsp. penicillatus (Dumort.) Bab., 1874;03/2.0.2.0.4
139776;Ranunculus penicillatus subsp. pseudofluitans (Syme) S.D.Webster, 1988;03/2.0.2.0.4
117174;Ranunculus platanifolius L., 1767;05/1.
117175;Ranunculus polyanthemoides Boreau, 1857;06/1.1.2.0.5
117177;Ranunculus polyanthemos L., 1753;10/2.0.1.0.8
117192;Ranunculus pyrenaeus L., 1771;09/1.0.2
117201;Ranunculus repens L., 1753;12/1.2
117205;Ranunculus revelierei Boreau, 1857;04/5.0.2.0.1
117211;Ranunculus rionii Lagger, 1848;03/2.0.2.0.3
117221;Ranunculus sardous Crantz, 1763;04/6.
117222;Ranunculus sartorianus Boiss. & Heldr., 1854;09/1.0.2
117224;Ranunculus sceleratus L., 1753;04/6.0.1.0.1
139802;Ranunculus sceleratus subsp. sceleratus L., 1753;04/6.0.1.0.1
117228;Ranunculus seguieri Vill., 1779;08/21.0.1.0.10
117231;Ranunculus serpens Schrank, 1789;10/2.0.2
117246;Ranunculus sylviae Gamisans, 1992;09/1.0.3.0.3
117249;Ranunculus thora L., 1753;09/20.
117255;Ranunculus trichophyllus Chaix, 1785;03/2.0.2
139828;Ranunculus trichophyllus subsp. trichophyllus Chaix, 1785;03/2.0.2.0.3
139818;Ranunculus trichophyllus subsp. eradicatus (Laest.) C.D.K.Cook, 1967;03/2.0.2.0.2
117257;Ranunculus trilobus Desf., 1798;04/5.0.2.0.1
117258;Ranunculus tripartitus DC., 1807;03/2.0.2.0.3
117268;Ranunculus velutinus Ten., 1825;12/1.2.1.2.1
83240;Aquilegia alpina L., 1753;05/1.0.1.0.1
83243;Aquilegia atrata W.D.J.Koch, 1830;10/3.0.1.0.4
83245;Aquilegia bernardii Gren., 1847;08/20.0.1.0.2
83250;Aquilegia dumeticola Jord., 1860;10/2.0.1.0.4
83252;Aquilegia hirsutissima Timb.-Lagr., 1872;08/20.0.2
83254;Aquilegia litardierei Briq., 1910;06/1.5.1.0.1
83260;Aquilegia pyrenaica DC., 1815;08/20.0.2.0.4
83261;Aquilegia reuteri Boiss., 1854;08/2.2.1.0.11
83266;Aquilegia viscosa Gouan, 1764;08/20.0.2
83267;Aquilegia vulgaris L., 1753;10/2.
103917;Isopyrum thalictroides L., 1753;10/3.0.1.0.2
126070;Thalictrum alpinum L., 1753;06/1.1.2.0.1
126078;Thalictrum aquilegiifolium L., 1753;05/2.0.3
126124;Thalictrum flavum L., 1753;05/2.0.1.0.2
126127;Thalictrum foetidum L., 1753;09/3.1.3
141607;Thalictrum foetidum subsp. foetidum L., 1753;09/3.1.3
126227;Thalictrum x timeroyi Jord., 1847;10/2.0.1.0.1
126150;Thalictrum lucidum L., 1753;05/2.
126152;Thalictrum macrocarpum Gren., 1838;04/2.0.2.0.3
126159;Thalictrum minus L., 1753;10/2.0.1
719293;Thalictrum minus subsp. minus L., 1753;09/3.1.1.0.3
612576;Thalictrum minus subsp. pratense (F.W.Schultz) Hand, 2001;10/2.0.2
141630;Thalictrum minus subsp. saxatile (Schleich. ex DC.) Ces., 1844;09/3.1.1.0.3
126213;Thalictrum simplex L., 1767;10/2.0.2.0.3
141638;Thalictrum simplex subsp. simplex L., 1767;10/2.0.2.0.3
141636;Thalictrum simplex subsp. galioides (DC.) Korsh., 1893;10/2.0.2.0.3
718422;Thalictrum simplex subsp. tenuifolium (Sw. ex Hartm.) Sterner, 1938;10/2.0.2.0.3
126229;Thalictrum tuberosum L., 1753;10/2.0.2.0.3
87788;Cannabis sativa L., 1753;13/4.0.4
89468;Celtis australis L., 1753;18/2.
160921;Celtis occidentalis L., 1753;18/11.
103031;Humulus lupulus L., 1753;05/2.0.2.0.1
95831;Elaeagnus angustifolia L., 1753;19/1.
611221;Elaeagnus x submacrophylla Servett., 1908;15/1.
95841;Elaeagnus umbellata Thunb., 1784;15/1.
102863;Hippophae rhamnoides L., 1753;15/1.0.2.0.6
136648;Hippophae rhamnoides subsp. rhamnoides L., 1753;15/1.0.2.0.6
136646;Hippophae rhamnoides subsp. fluviatilis Soest, 1952;15/1.0.1.0.4
86817;Broussonetia papyrifera (L.) Vent., 1799;18/6.
98653;Ficus carica L., 1753;15/6.0.1.0.3
107130;Maclura pomifera (Raf.) C.K.Schneid., 1906;18/11.
108810;Morus alba L., 1753;18/6.
108822;Morus nigra L., 1753;18/6.
98887;Frangula alnus Mill., 1768;15/2.
117526;Rhamnus alaternus L., 1753;15/6.0.1
139870;Rhamnus alaternus subsp. alaternus L., 1753;15/6.0.1
117530;Rhamnus cathartica L., 1753;15/1.0.1
117551;Rhamnus saxatilis Jacq., 1762;15/1.0.1.0.1
139882;Rhamnus saxatilis subsp. saxatilis Jacq., 1762;15/1.0.1.0.1
112061;Paliurus spina-christi Mill., 1768;15/1.0.5
162352;Ziziphus jujuba Mill., 1768;15/6.
116041;Prunus armeniaca L., 1753;15/6.
116043;Prunus avium (L.) L., 1755;18/1.0.2
116050;Prunus brigantina Vill., 1786;15/1.0.1.0.3
116053;Prunus cerasifera Ehrh., 1784;18/6.
116054;Prunus cerasus L., 1753;15/1.
116067;Prunus domestica L., 1753;15/1.0.1.0.3
116068;Prunus dulcis (Mill.) D.A.Webb, 1967;15/6.
116158;Prunus x cerea (L.) Ehrh., 1792;15/1.0.1.0.3
116089;Prunus laurocerasus L., 1753;15/1.
116093;Prunus lusitanica L., 1753;18/1.0.2
116096;Prunus mahaleb L., 1753;15/1.0.1
116109;Prunus padus L., 1753;18/1.0.5.0.1
139444;Prunus padus var. padus L., 1753;18/1.0.5.0.1
718757;Prunus padus var. petraea (Tausch) Belozor;15/4.0.1.0.4
116112;Prunus persica (L.) Batsch, 1801;15/6.
116117;Prunus prostrata Labill., 1791;14/8.
116137;Prunus serotina Ehrh., 1784;18/11.
116142;Prunus spinosa L., 1753;15/1.
150303;Prunus spinosa var. fruticans (Weihe) Coss. & Germ., 1861;15/1.0.2.0.4
116148;Prunus tenella Batsch, 1801;15/1.0.1
116155;Prunus virginiana L., 1753;15/1.
113341;Physocarpus opulifolius (L.) Raf., 1838;15/1.
82101;Amelanchier lamarckii F.G.Schroed., 1968;15/1.
82103;Amelanchier ovalis Medik., 1793;15/1.0.1.0.1
131308;Amelanchier ovalis subsp. ovalis Medik., 1793;15/1.0.1.0.1
83732;Aria edulis (Willd.) M.Roem., 1847;18/2.
92488;Cormus domestica (L.) Spach, 1834;18/2.
92633;Cotoneaster acutifolius Turcz., 1832;15/1.0.1.0.1
92642;Cotoneaster bullatus Bois, 1904;15/1.0.1.0.1
717150;Cotoneaster coriaceus Franch., 1890;15/1.
92651;Cotoneaster delphinensis Chatenier, 1923;15/1.0.1.0.1
92652;Cotoneaster dielsianus E.Pritz. ex Diels, 1900;14/4.
92658;Cotoneaster franchetii Bois, 1902;15/1.
92663;Cotoneaster horizontalis Decne., 1879;14/4.
92667;Cotoneaster integerrimus Medik., 1793;15/1.0.1.0.1
92715;Cotoneaster intermedius (Lecoq & Lamotte) H.J.Coste, 1923;15/1.0.1.0.1
92714;Cotoneaster x amphigenus Chatenier, 1923;15/1.0.1.0.1
717152;Cotoneaster nebrodensis (Guss.) K.Koch, 1853;15/1.0.1.0.1
92689;Cotoneaster pannosus Franch., 1889;15/1.0.1.0.1
92700;Cotoneaster raboutensis Flinck, Fryer, Garraud, Hylmö & Zeller, 1998;15/1.0.1.0.1
92704;Cotoneaster salicifolius Franch., 1885;15/1.
92710;Cotoneaster tomentosus (Aiton) Lindl., 1822;15/1.0.1.0.1
717153;Cotoneaster uniflorus Bunge, 1830;15/1.0.1.0.1
92824;Crataegus azarolus L., 1753;15/6.0.1
92840;Crataegus crus-galli L., 1753;15/1.
92854;Crataegus germanica (L.) Kuntze, 1891;15/1.0.2.0.2
92945;Crataegus x macrocarpa Hegetschw., 1839;15/1.0.2
92948;Crataegus x media Bechst., 1797;15/1.0.2
92962;Crataegus x sinaica Boiss., 1856;15/6.0.1
92963;Crataegus x subsphaerica Gand., 1872;15/1.0.2.0.1
92864;Crataegus laevigata (Poir.) DC., 1825;15/1.0.2
92876;Crataegus monogyna Jacq., 1775;15/1.
92900;Crataegus rosiformis Janka, 1874;15/1.0.2.0.1
93734;Cydonia oblonga Mill., 1768;15/1.0.3.0.2
107207;Malus domestica Borkh., 1803 [nom. cons.];18/1.0.2
107217;Malus sylvestris Mill., 1768;18/1.0.2
116485;Pyracantha coccinea M.Roem., 1847;15/1.0.3.0.3
116574;Pyrus communis L., 1753;18/1.0.2
620382;Pyrus communis subsp. communis L., 1753;18/1.0.2
139545;Pyrus communis subsp. pyraster (L.) Ehrh., 1780;18/1.0.2
116576;Pyrus cordata Desv., 1818;15/5.0.1.0.2
116594;Pyrus nivalis Jacq., 1774;15/1.0.3.0.3
116604;Pyrus salviifolia DC., 1825;15/1.0.1
116610;Pyrus spinosa Forssk., 1775;15/6.0.1
124308;Sorbus aucuparia L., 1753;16/1.0.1
141317;Sorbus aucuparia subsp. aucuparia L., 1753;16/1.0.1
141319;Sorbus aucuparia subsp. praemorsa (Guss.) Nyman, 1879;15/4.0.1.0.4
124300;Sorbaria sorbifolia (L.) A.Braun, 1864;15/1.
124302;Sorbaria tomentosa (Lindl.) Rehder, 1938;18/6.
84135;Aruncus dioicus (Walter) Fernald, 1939;05/2.0.3.0.9
124619;Spiraea alba Du Roi, 1772;15/3.0.1.0.1
124629;Spiraea chamaedryfolia L., 1753;15/1.0.1.0.3
124635;Spiraea douglasii Hook., 1832;15/3.0.1.0.1
159853;Spiraea hypericifolia L., 1753;15/1.0.1.0.2
155051;Spiraea hypericifolia subsp. obovata (Waldst. & Kit. ex Willd.) H.Huber, 1964;15/1.0.1.0.2
124682;Spiraea x billiardii Hérincq, 1857;15/3.0.1.0.1
124697;Spiraea x vanhouttei (Briot) Carrière, 1876;15/1.
124646;Spiraea japonica L.f., 1782;15/1.
95461;Dryas octopetala L., 1753;14/3.
80410;Agrimonia eupatoria L., 1753;10/2.0.2.0.1
130876;Agrimonia eupatoria subsp. eupatoria L., 1753;10/2.0.2.0.1
130877;Agrimonia eupatoria subsp. grandis (Andrz. ex Asch. & Graebn.) Bornm., 1940;10/2.0.2.0.1
80424;Agrimonia x wirtgenii Asch. & Graebn., 1902;10/2.0.2.0.1
80417;Agrimonia procera Wallr., 1840;13/2.0.1.0.2
115789;Poterium sanguisorba L., 1753;09/3.
620592;Poterium sanguisorba subsp. sanguisorba L., 1753;09/3.
718277;Poterium sanguisorba subsp. balearica (Bourg. ex Nyman) Stace, 2009;09/3.1.1
115792;Poterium verrucosum Link ex G.Don, 1832;09/10.0.1.0.1
120758;Sanguisorba officinalis L., 1753;06/1.1.2.0.5
100201;Geum heterocarpum Boiss., 1838;08/2.2.1
100203;Geum hispidum Fr., 1817;12/1.1.2.0.1.1
100208;Geum montanum L., 1753;09/1.0.2
100212;Geum pyrenaicum Mill., 1768;12/1.1.3.0.3
100214;Geum reptans L., 1753;08/20.0.1
100215;Geum rivale L., 1753;05/2.0.3
100221;Geum sylvaticum Pourr., 1788;09/10.0.1.0.1
100225;Geum urbanum L., 1753;13/2.0.1
81027;Alchemilla acutiloba Opiz, 1838;12/1.1.2
81032;Alchemilla alpigena Buser, 1894;09/20.0.1.0.7
81033;Alchemilla alpina L., 1753;09/1.0.2
81035;Alchemilla amphisericea Buser, 1906;09/20.0.1.0.1
81055;Alchemilla colorata Buser, 1892;09/20.
81057;Alchemilla conjuncta Bab., 1842;09/20.
81058;Alchemilla connivens Buser, 1894;09/20.
81059;Alchemilla coriacea Buser, 1891;04/2.0.1.0.1
81063;Alchemilla crinita Buser, 1892;12/1.1.2
81065;Alchemilla decumbens Buser, 1894;11/6.0.1.0.1
81068;Alchemilla demissa Buser, 1894;11/6.0.1.0.1
81071;Alchemilla exigua Buser ex Paulin, 1907;09/20.0.1.0.1
81072;Alchemilla fallax Buser, 1894;09/20.
81073;Alchemilla filicaulis Buser, 1893;04/2.0.1.0.1
81075;Alchemilla fissa Günther & Schummel, 1819;11/6.0.1.0.1
81076;Alchemilla flabellata Buser, 1891;11/5.0.1.0.1
81079;Alchemilla flexicaulis Buser, 1893;12/1.1.2
81083;Alchemilla frigens Buser, 1894;11/6.0.2.0.1
81086;Alchemilla fulgens Buser, 1901;12/1.1.2
81088;Alchemilla glabra Neygenf., 1821;12/1.1.2
717720;Alchemilla glacialis x Alchemilla pentaphyllea;11/6.0.1.0.1
81091;Alchemilla glaucescens Wallr., 1840;09/1.0.2
81092;Alchemilla glomerulans Buser, 1893;11/6.0.1.0.1
81095;Alchemilla grenieri J.Guillot, 1989;09/1.0.2
81096;Alchemilla grossidens Buser, 1891;09/20.0.1.0.1
81097;Alchemilla heteropoda Buser, 1894;12/1.1.2
81098;Alchemilla hoppeana (Rchb.) Dalla Torre, 1882;08/2.2.1.0.10
81101;Alchemilla hybrida (L.) L., 1756;09/1.0.2
81104;Alchemilla incisa Buser, 1892;04/2.0.2.0.3
81120;Alchemilla longana Buser, 1901;12/1.1.2
610820;Alchemilla mollis (Buser) Rothm., 1934;04/2.
81130;Alchemilla monticola Opiz, 1838;12/1.1.2
81137;Alchemilla pallens Buser, 1892;09/20.0.1.0.7
81140;Alchemilla pentaphyllea L., 1753;11/6.0.1.0.1
717721;Alchemilla petiolulans Buser, 1903;09/20.
81142;Alchemilla plicata Buser, 1893;12/1.1.2
81153;Alchemilla reniformis Buser, 1894;04/2.0.1.0.1
81159;Alchemilla saxatilis Buser, 1891;08/2.1.1
81161;Alchemilla schmidelyana Buser, 1891;12/1.1.2
81166;Alchemilla splendens Christ ex Favrat, 1889;09/20.
608142;Alchemilla strigosula Buser, 1893;12/1.1.2
81170;Alchemilla subcrenata Buser, 1893;12/1.1.2
81171;Alchemilla subsericea Reut., 1854;09/1.0.2
81179;Alchemilla transiens (Buser) Buser, 1898;09/1.0.2
81182;Alchemilla trunciloba Buser, 1894;12/1.1.3.0.3
81190;Alchemilla vetteri Buser, 1896;12/1.1.2
81195;Alchemilla xanthochlora Rothm., 1937;12/1.1.1.0.2
83159;Aphanes arvensis L., 1753;13/3.0.1.0.1
83160;Aphanes australis Rydb., 1908;08/70.0.1
83164;Aphanes floribunda (Murb.) Rothm., 1937;08/71.0.1.0.2
83167;Aphanes minutiflora (Azn.) Holub, 1970;08/70.0.2
83714;Argentina anserina (L.) Rydb., 1899;12/1.2.1.1.5
718310;Argentina anserina subsp. anserina (L.) Rydb., 1899;12/1.2.1.1.5
92217;Comarum palustre L., 1753;06/1.3
94464;Dasiphora fruticosa (L.) Rydb., 1898;06/1.1.2.0.1
95462;Drymocallis rupestris (L.) Soják, 1989;09/1.0.3.0.2
98870;Fragaria x ananassa (Weston) Duchesne ex Rozier, 1785;13/27.0.1.0.1
98830;Fragaria moschata Weston, 1771;10/2.0.2
98865;Fragaria vesca L., 1753;10/2.0.5.0.1
98868;Fragaria viridis Weston, 1771;10/2.0.1
134701;Fragaria viridis subsp. viridis Weston, 1771;10/2.0.1
115395;Potentilla alba L., 1753;10/2.0.1.0.8
115400;Potentilla anglica Laichard., 1790;12/1.2
139230;Potentilla anglica subsp. anglica Laichard., 1790;12/1.2
139232;Potentilla anglica subsp. nesogenes (Briq.) Gamisans, 1985;06/1.5.1.0.1
115407;Potentilla argentea L., 1753;08/15.2
115414;Potentilla aurea L., 1756;09/1.0.2.0.3
139249;Potentilla aurea subsp. aurea L., 1756;09/1.0.2.0.3
115425;Potentilla brauneana Hoppe, 1806;11/6.0.2
115431;Potentilla caulescens L., 1756;08/2.2.1
139253;Potentilla caulescens subsp. caulescens L., 1756;08/2.2.1
139257;Potentilla caulescens subsp. petiolulata (Gaudin) Nyman, 1878;08/2.2.1
115437;Potentilla cinerea Chaix ex Vill., 1779;09/3.1.4.0.2
115449;Potentilla crantzii (Crantz) Beck ex Fritsch, 1897;11/7.
115452;Potentilla crassinervia Viv., 1825;08/2.1.1.0.7
115458;Potentilla delphinensis Gren. & Godr., 1848;09/1.0.2.0.2
115470;Potentilla erecta (L.) Raeusch., 1797;09/1.0.1
115474;Potentilla fagineicola Lamotte, 1877;09/1.0.2
115486;Potentilla frigida Vill., 1788;11/5.0.1
115498;Potentilla grandiflora L., 1753;09/1.0.2.0.5
115509;Potentilla heptaphylla L., 1755;08/15.2.6.0.2
115515;Potentilla hirta L., 1753;09/3.1.1.0.1
115519;Potentilla inaperta Jord., 1849;08/15.2
115520;Potentilla incana G.Gaertn., B.Mey. & Scherb., 1800;09/3.1.4.0.2
115526;Potentilla inclinata Vill., 1788;08/15.1.2
115527;Potentilla indica (Andrews) Th.Wolf, 1904;13/2.0.1
115530;Potentilla intermedia L., 1767;13/27.0.1
115719;Potentilla x delavayi P.Fourn., 1936;11/6.0.2
115738;Potentilla x matzialekii Opiz ex Domin, 1935;08/15.2.6.0.2
115698;Potentilla x vestita Jord., 1849;09/3.1.4.0.2
115554;Potentilla micrantha Ramond ex DC., 1805;10/2.0.1.0.4
115560;Potentilla montana Brot., 1804;10/1.0.1.0.3
115563;Potentilla multifida L., 1753;11/7.
115566;Potentilla neglecta Baumg., 1816;08/15.1.2
115572;Potentilla nitida L., 1756;08/2.2.1.0.10
115573;Potentilla nivalis Lapeyr., 1782;08/2.2.1
139300;Potentilla nivalis subsp. nivalis Lapeyr., 1782;08/2.2.1
115574;Potentilla nivea L., 1753;11/7.0.1.0.1
115575;Potentilla norvegica L., 1753;04/5.
611467;Potentilla pedata Willd. ex Hornem., 1815;13/31.0.2.0.1
115595;Potentilla pensylvanica L., 1767;08/15.2.2.0.3
115614;Potentilla puberula Krašan, 1867;09/3.1.1.0.6
115619;Potentilla pyrenaica Ramond ex DC., 1805;11/5.0.1.0.3
115620;Potentilla recta L., 1753;09/3.2
115624;Potentilla reptans L., 1753;12/1.2
115637;Potentilla saxifraga Ardoino ex De Not., 1848;08/2.2.1.0.11
115655;Potentilla sterilis (L.) Garcke, 1856;10/2.0.2
115669;Potentilla supina L., 1753;04/6.
115678;Potentilla thuringiaca Bernh. ex Link, 1822;10/2.0.1.0.6
115687;Potentilla valderia L., 1759;09/1.0.2.0.5
115693;Potentilla velutina Lehm., 1835;09/3.1.1.0.3
115694;Potentilla verna L., 1753;09/3.
123176;Sibbaldia procumbens L., 1753;11/6.0.1
117975;Rosa acharii Billb., 1821;15/1.
117986;Rosa agrestis Savi, 1798;15/1.0.1.0.2
118016;Rosa arvensis Huds., 1762;15/1.
118064;Rosa caesia Sm., 1812;15/1.0.1.0.1
118073;Rosa canina L., 1753;15/1.
717451;Rosa cinnamomea L., 1753;15/1.0.2.0.4
118121;Rosa corymbifera Borkh., 1790;15/1.
118666;Rosa dumalis Bechst., 1810;15/1.
118192;Rosa gallica L., 1753;15/1.0.3
118204;Rosa glauca Pourr., 1788;15/1.0.1.0.1
118606;Rosa x alpestris Rapin, 1861;15/4.0.1.0.3
118610;Rosa x anachoretica Schmidely, 1894;15/4.0.1.0.3
118612;Rosa x andegavensis Bastard, 1809;15/1.0.1
118626;Rosa x bibracteata Bastard ex DC., 1815;15/6.0.1
118636;Rosa x brueggeri Killias, 1889;15/4.0.1.0.3
118640;Rosa x buseri Rouy, 1900;15/4.0.1.0.3
118647;Rosa x collina Jacq., 1774;15/1.
118718;Rosa x intercalaris Déségl., 1873;15/4.0.1.0.3
118752;Rosa x nitidula Besser, 1815;15/1.0.1
118766;Rosa x pervirens Gren. ex Tourlet, 1908;15/6.0.1
118773;Rosa x polliniana Spreng., 1815;15/1.
118784;Rosa x pseudowaitziana P.Fourn., 1928;15/1.
118791;Rosa x rogersii Wolley-Dod, 1931;15/4.0.1.0.3
118801;Rosa x salaevensis Rapin, 1853;15/4.0.1.0.3
118804;Rosa x scabriuscula Sm., 1808;15/1.0.1
118818;Rosa x spinulifolia Dematra, 1818;15/4.0.1.0.3
118824;Rosa x subdola Déségl., 1876;15/1.0.1.0.2
118845;Rosa x verticillantha Mérat, 1812;15/1.
161345;Rosa marginata Wallr., 1815;15/1.0.1.0.3
118343;Rosa montana Chaix, 1785;15/1.0.1.0.1
118353;Rosa multiflora Thunb., 1784;15/1.
118373;Rosa obtusifolia Desv., 1809;15/1.
118397;Rosa pendulina L., 1753;15/4.0.1.0.3
118416;Rosa pouzinii Tratt., 1823;15/1.0.3
118474;Rosa rubiginosa L., 1771;15/1.0.1.0.3
118477;Rosa rugosa Thunb., 1784;15/1.0.2.0.6
118498;Rosa sempervirens L., 1753;15/6.0.1
118507;Rosa serafinii Viv., 1824;14/11.
118513;Rosa sicula Tratt., 1823;14/11.
118521;Rosa spinosissima L., 1753;10/2.0.1
718403;Rosa spinosissima subsp. spinosissima L., 1753;10/2.0.1
718402;Rosa spinosissima subsp. myriacantha (DC.) C.Vicioso, 1948;10/2.0.1
118529;Rosa stylosa Desv., 1809;15/1.0.3
118556;Rosa tomentella Léman, 1818;15/1.
118557;Rosa tomentosa Sm., 1800;15/1.0.1.0.3
118582;Rosa villosa L., 1753;14/4.0.4
118592;Rosa vosagiaca N.H.F.Desp., 1828;15/4.0.1.0.3
118927;Rubus aciodontus P.J.Müll. & Lefèvre, 1859;13/9.0.2.0.1
118930;Rubus acutipetalus P.J.Müll. & Lefèvre, 1859;13/9.0.2.0.1
118931;Rubus adornatus P.J.Müll. ex Wirtg., 1858;13/9.0.1
118932;Rubus adscitus Genev., 1860;13/9.0.1
717457;Rubus ambulans Matzk., 2004;13/9.
118942;Rubus amiantinus Focke, 1877;13/9.0.2.0.1
717458;Rubus amphimalacus H.E.Weber, 1989;13/9.0.2.0.1
118948;Rubus andegavensis Bouvet, 1903;13/9.
118956;Rubus apricus Wimm., 1856;13/9.0.1
118959;Rubus arduennensis Lib. ex Lej., 1813;13/9.0.1
620512;Rubus arrheniiformis W.C.R.Watson, 1956;13/9.0.1
118964;Rubus arrigens Sudre, 1903;13/9.
717459;Rubus asperidens Sudre, 1907;13/9.0.1
717460;Rubus austroslovacus Trávn., 2005;13/9.
118969;Rubus axillaris Lej., 1831;13/9.0.1
717461;Rubus baruthicus H.E.Weber, 1996;13/9.0.2.0.1
118975;Rubus bertramii G.Braun ex Focke, 1877;13/9.0.1
118977;Rubus bifrons Vest ex Tratt., 1823;13/9.0.2.0.1
717863;Rubus bipartitus Boulay & Bouvet ex Genev., 1880;13/9.
