CD_HAB_FIELD;CD_TYPO;LB_HAB_FIELD;FORMAT_HAB_FIELD;DESCRIPT_HAB_FIELD;ORDRE_HAB_FIELD;LENGTH_HAB_FIELD;LB_LABEL;DATE_CREA;DATE_MODIF
1246;118;CD_TYPO;NUMBER;;3;8;;2022-11-15 15:15:52;2023-03-20 11:56:51
1247;118;LB_CODE;VARCHAR2;;4;50;;2022-11-15 15:15:52;2023-03-20 11:56:52
1248;118;LB_HAB_FR;VARCHAR2;;5;500;;2022-11-15 15:15:52;2023-03-20 11:56:52
1249;118;LB_HAB_FR_COMPLET;VARCHAR2;;6;500;;2022-11-15 15:15:52;2023-03-20 11:56:52
1250;118;LB_HAB_EN;VARCHAR2;;7;500;;2022-11-15 15:15:52;2023-03-20 11:56:52
1251;118;LB_AUTEUR;VARCHAR2;;8;255;;2022-11-15 15:15:52;2023-03-20 11:56:51
1252;118;NIVEAU;NUMBER;;9;8;;2022-11-15 15:15:52;2023-03-20 11:56:52
1253;118;LB_NIVEAU;VARCHAR2;;10;100;;2022-11-15 15:15:52;2023-03-20 11:56:52
1254;118;CD_HAB_SUP;NUMBER;;11;8;;2022-11-15 15:15:52;2023-03-20 11:56:51
1255;118;PATH_CD_HAB;VARCHAR2;;12;4000;;2022-11-15 15:15:52;2023-03-20 11:56:52
1256;118;FRANCE;VARCHAR2;;13;5;;2022-11-15 15:15:52;2023-03-20 11:56:51
1257;118;LB_DESCRIPTION;VARCHAR2;;14;4000;;2022-11-15 15:15:52;2023-03-20 11:56:52
1272;107;LB_DESCRIPTION_SUITE;VARCHAR2;"Complément au champ de description de l&#39;habitat.";15;;Descriptif de l'habitat (suite);2022-11-15 00:00:00;2023-04-04 12:35:12
1142;108;CONFUSIONS;VARCHAR2;"Confusions possibles avec d&#39;autres habitats de la typologie";27;;Confusions possibles;2022-07-18 10:39:26;2023-04-04 12:35:11
1143;108;REMARQUES;VARCHAR2;Remarques;28;;Remarques;2022-07-18 10:40:37;2023-04-04 12:35:11
1273;107;LB_DESCRIPTION_FR;VARCHAR2;"Descriptif de l&#39;habitat traduit en français (traduction non officielle).";17;;Descriptif de l'habitat en français;2022-11-15 00:00:00;2023-04-04 12:35:12
1320;122;CD_HAB;NUMBER;;1;8;;2023-02-13 14:32:29;2023-03-20 11:56:51
1321;122;FG_VALIDITE;VARCHAR2;;2;20;;2023-02-13 14:32:29;2023-03-20 11:56:51
1322;122;CD_TYPO;NUMBER;;3;8;;2023-02-13 14:32:29;2023-03-20 11:56:51
1323;122;LB_CODE;VARCHAR2;;4;50;;2023-02-13 14:32:29;2023-03-20 11:56:52
1324;122;LB_HAB_FR;VARCHAR2;;5;500;;2023-02-13 14:32:29;2023-03-20 11:56:52
1325;122;LB_HAB_FR_COMPLET;VARCHAR2;;6;500;;2023-02-13 14:32:29;2023-03-20 11:56:52
1326;122;LB_HAB_EN;VARCHAR2;;7;500;;2023-02-13 14:32:29;2023-03-20 11:56:52
1327;122;LB_AUTEUR;VARCHAR2;;8;255;;2023-02-13 14:32:29;2023-03-20 11:56:51
1328;122;NIVEAU;NUMBER;;9;8;;2023-02-13 14:32:29;2023-03-20 11:56:52
1329;122;LB_NIVEAU;VARCHAR2;;10;100;;2023-02-13 14:32:29;2023-03-20 11:56:52
1330;122;CD_HAB_SUP;NUMBER;;11;8;;2023-02-13 14:32:29;2023-03-20 11:56:51
1331;122;PATH_CD_HAB;VARCHAR2;;12;4000;;2023-02-13 14:32:29;2023-03-20 11:56:52
1332;122;FRANCE;VARCHAR2;;13;5;;2023-02-13 14:32:29;2023-03-20 11:56:51
1333;122;LB_DESCRIPTION;VARCHAR2;;14;4000;;2023-02-13 14:32:29;2023-03-20 11:56:52
1335;123;CD_HAB;NUMBER;;1;8;;2023-02-17 18:54:26;2023-03-20 11:56:51
1336;123;FG_VALIDITE;VARCHAR2;;2;20;;2023-02-17 18:54:26;2023-03-20 11:56:51
1337;123;CD_TYPO;NUMBER;;3;8;;2023-02-17 18:54:26;2023-03-20 11:56:51
1338;123;LB_CODE;VARCHAR2;;4;50;;2023-02-17 18:54:26;2023-03-20 11:56:52
1339;123;LB_HAB_FR;VARCHAR2;;5;500;;2023-02-17 18:54:26;2023-03-20 11:56:52
1340;123;LB_HAB_FR_COMPLET;VARCHAR2;;6;500;;2023-02-17 18:54:26;2023-03-20 11:56:52
1341;123;LB_HAB_EN;VARCHAR2;;7;500;;2023-02-17 18:54:26;2023-03-20 11:56:52
1342;123;LB_AUTEUR;VARCHAR2;;8;255;;2023-02-17 18:54:26;2023-03-20 11:56:51
1343;123;NIVEAU;NUMBER;;9;8;;2023-02-17 18:54:26;2023-03-20 11:56:52
1344;123;LB_NIVEAU;VARCHAR2;;10;100;;2023-02-17 18:54:26;2023-03-20 11:56:52
1345;123;CD_HAB_SUP;NUMBER;;11;8;;2023-02-17 18:54:26;2023-03-20 11:56:51
1346;123;PATH_CD_HAB;VARCHAR2;;12;4000;;2023-02-17 18:54:26;2023-03-20 11:56:52
1347;123;FRANCE;VARCHAR2;;13;5;;2023-02-17 18:54:26;2023-03-20 11:56:51
1348;123;LB_DESCRIPTION;VARCHAR2;;14;4000;;2023-02-17 18:54:26;2023-03-20 11:56:52
1135;108;ESP_STRUCT;VARCHAR2;Espèces ingénieures (e.g. magnoliophytes marines, coraux), espèces visuellement dominantes (éponges, gorgones) ou espèces pouvant être considérées comme biotope (e.g. turf algal, corallinales encroûtantes).;20;;Espèces structurantes;2022-07-18 10:20:21;2023-04-04 12:35:11
1174;113;CD_HAB;NUMBER;;1;8;;2022-10-27 15:41:10;2023-03-20 11:56:51
1175;113;FG_VALIDITE;VARCHAR2;;2;20;;2022-10-27 15:41:10;2023-03-20 11:56:51
1176;113;CD_TYPO;NUMBER;;3;8;;2022-10-27 15:41:10;2023-03-20 11:56:51
1177;113;LB_CODE;VARCHAR2;;4;50;;2022-10-27 15:41:10;2023-03-20 11:56:52
1178;113;LB_HAB_FR;VARCHAR2;;5;500;;2022-10-27 15:41:10;2023-03-20 11:56:52
1179;113;LB_HAB_FR_COMPLET;VARCHAR2;;6;500;;2022-10-27 15:41:10;2023-03-20 11:56:52
1180;113;LB_HAB_EN;VARCHAR2;;7;500;;2022-10-27 15:41:10;2023-03-20 11:56:52
1181;113;LB_AUTEUR;VARCHAR2;;8;255;;2022-10-27 15:41:10;2023-03-20 11:56:51
1182;113;NIVEAU;NUMBER;;9;8;;2022-10-27 15:41:10;2023-03-20 11:56:52
1183;113;LB_NIVEAU;VARCHAR2;;10;100;;2022-10-27 15:41:10;2023-03-20 11:56:52
1184;113;CD_HAB_SUP;NUMBER;;11;8;;2022-10-27 15:41:10;2023-03-20 11:56:51
1185;113;PATH_CD_HAB;VARCHAR2;;12;4000;;2022-10-27 15:41:10;2023-03-20 11:56:52
1186;113;FRANCE;VARCHAR2;;13;5;;2022-10-27 15:41:10;2023-03-20 11:56:51
1187;113;LB_DESCRIPTION;VARCHAR2;;14;4000;;2022-10-27 15:41:10;2023-03-20 11:56:52
1188;114;CD_HAB;NUMBER;;1;8;;2022-10-27 15:43:36;2023-03-20 11:56:51
1189;114;FG_VALIDITE;VARCHAR2;;2;20;;2022-10-27 15:43:36;2023-03-20 11:56:51
1190;114;CD_TYPO;NUMBER;;3;8;;2022-10-27 15:43:36;2023-03-20 11:56:51
1191;114;LB_CODE;VARCHAR2;;4;50;;2022-10-27 15:43:36;2023-03-20 11:56:52
1192;114;LB_HAB_FR;VARCHAR2;;5;500;;2022-10-27 15:43:36;2023-03-20 11:56:52
1193;114;LB_HAB_FR_COMPLET;VARCHAR2;;6;500;;2022-10-27 15:43:36;2023-03-20 11:56:52
1194;114;LB_HAB_EN;VARCHAR2;;7;500;;2022-10-27 15:43:36;2023-03-20 11:56:52
1195;114;LB_AUTEUR;VARCHAR2;;8;255;;2022-10-27 15:43:36;2023-03-20 11:56:51
1196;114;NIVEAU;NUMBER;;9;8;;2022-10-27 15:43:36;2023-03-20 11:56:52
1197;114;LB_NIVEAU;VARCHAR2;;10;100;;2022-10-27 15:43:37;2023-03-20 11:56:52
1198;114;CD_HAB_SUP;NUMBER;;11;8;;2022-10-27 15:43:37;2023-03-20 11:56:51
1199;114;PATH_CD_HAB;VARCHAR2;;12;4000;;2022-10-27 15:43:37;2023-03-20 11:56:52
1200;114;FRANCE;VARCHAR2;;13;5;;2022-10-27 15:43:37;2023-03-20 11:56:51
1201;114;LB_DESCRIPTION;VARCHAR2;;14;4000;;2022-10-27 15:43:37;2023-03-20 11:56:52
935;100;LB_HAB_FR;VARCHAR2;"Nom latin du syntaxon ou nom français de l&#39;unité.";5;500;Nom latin / français;2020-02-28 00:00:00;2023-04-04 12:35:11
1132;108;PROFONDEUR;VARCHAR2;Intervalle approximatif de profondeur dans lequel l’habitat peut être observé;17;;Profondeur;2022-07-18 10:13:55;2023-04-04 12:35:11
1137;108;DESCRIPTION;VARCHAR2;"Description de l&#39;habitat";22;;Description;2022-07-18 00:00:00;2023-04-04 12:35:11
1260;119;CD_TYPO;NUMBER;;3;8;;2022-11-15 16:51:28;2023-03-20 11:56:51
1160;112;CD_HAB;NUMBER;;1;8;;2022-10-27 15:34:56;2023-03-20 11:56:51
1161;112;FG_VALIDITE;VARCHAR2;;2;20;;2022-10-27 15:34:56;2023-03-20 11:56:51
1162;112;CD_TYPO;NUMBER;;3;8;;2022-10-27 15:34:56;2023-03-20 11:56:51
1163;112;LB_CODE;VARCHAR2;;4;50;;2022-10-27 15:34:56;2023-03-20 11:56:52
1164;112;LB_HAB_FR;VARCHAR2;;5;500;;2022-10-27 15:34:56;2023-03-20 11:56:52
1165;112;LB_HAB_FR_COMPLET;VARCHAR2;;6;500;;2022-10-27 15:34:56;2023-03-20 11:56:52
1166;112;LB_HAB_EN;VARCHAR2;;7;500;;2022-10-27 15:34:56;2023-03-20 11:56:52
1167;112;LB_AUTEUR;VARCHAR2;;8;255;;2022-10-27 15:34:56;2023-03-20 11:56:51
1168;112;NIVEAU;NUMBER;;9;8;;2022-10-27 15:34:57;2023-03-20 11:56:52
1169;112;LB_NIVEAU;VARCHAR2;;10;100;;2022-10-27 15:34:57;2023-03-20 11:56:52
1170;112;CD_HAB_SUP;NUMBER;;11;8;;2022-10-27 15:34:57;2023-03-20 11:56:51
1171;112;PATH_CD_HAB;VARCHAR2;;12;4000;;2022-10-27 15:34:57;2023-03-20 11:56:52
1172;112;FRANCE;VARCHAR2;;13;5;;2022-10-27 15:34:57;2023-03-20 11:56:51
1173;112;LB_DESCRIPTION;VARCHAR2;;14;4000;;2022-10-27 15:34:57;2023-03-20 11:56:52
1202;115;CD_HAB;NUMBER;;1;8;;2022-10-27 15:44:39;2023-03-20 11:56:51
1203;115;FG_VALIDITE;VARCHAR2;;2;20;;2022-10-27 15:44:39;2023-03-20 11:56:51
1204;115;CD_TYPO;NUMBER;;3;8;;2022-10-27 15:44:39;2023-03-20 11:56:51
1205;115;LB_CODE;VARCHAR2;;4;50;;2022-10-27 15:44:39;2023-03-20 11:56:52
1206;115;LB_HAB_FR;VARCHAR2;;5;500;;2022-10-27 15:44:39;2023-03-20 11:56:52
1207;115;LB_HAB_FR_COMPLET;VARCHAR2;;6;500;;2022-10-27 15:44:39;2023-03-20 11:56:52
1208;115;LB_HAB_EN;VARCHAR2;;7;500;;2022-10-27 15:44:39;2023-03-20 11:56:52
1209;115;LB_AUTEUR;VARCHAR2;;8;255;;2022-10-27 15:44:39;2023-03-20 11:56:51
1210;115;NIVEAU;NUMBER;;9;8;;2022-10-27 15:44:39;2023-03-20 11:56:52
1211;115;LB_NIVEAU;VARCHAR2;;10;100;;2022-10-27 15:44:39;2023-03-20 11:56:52
1212;115;CD_HAB_SUP;NUMBER;;11;8;;2022-10-27 15:44:39;2023-03-20 11:56:51
1213;115;PATH_CD_HAB;VARCHAR2;;12;4000;;2022-10-27 15:44:39;2023-03-20 11:56:52
1214;115;FRANCE;VARCHAR2;;13;5;;2022-10-27 15:44:39;2023-03-20 11:56:51
1215;115;LB_DESCRIPTION;VARCHAR2;;14;4000;;2022-10-27 15:44:39;2023-03-20 11:56:52
1258;119;CD_HAB;NUMBER;;1;8;;2022-11-15 16:51:28;2023-03-20 11:56:51
1259;119;FG_VALIDITE;VARCHAR2;;2;20;;2022-11-15 16:51:28;2023-03-20 11:56:51
1261;119;LB_CODE;VARCHAR2;;4;50;;2022-11-15 16:51:28;2023-03-20 11:56:52
1262;119;LB_HAB_FR;VARCHAR2;;5;500;;2022-11-15 16:51:28;2023-03-20 11:56:52
1263;119;LB_HAB_FR_COMPLET;VARCHAR2;;6;500;;2022-11-15 16:51:28;2023-03-20 11:56:52
1264;119;LB_HAB_EN;VARCHAR2;;7;500;;2022-11-15 16:51:28;2023-03-20 11:56:52
1265;119;LB_AUTEUR;VARCHAR2;;8;255;;2022-11-15 16:51:28;2023-03-20 11:56:51
1266;119;NIVEAU;NUMBER;;9;8;;2022-11-15 16:51:28;2023-03-20 11:56:52
1267;119;LB_NIVEAU;VARCHAR2;;10;100;;2022-11-15 16:51:28;2023-03-20 11:56:52
1268;119;CD_HAB_SUP;NUMBER;;11;8;;2022-11-15 16:51:28;2023-03-20 11:56:51
1269;119;PATH_CD_HAB;VARCHAR2;;12;4000;;2022-11-15 16:51:28;2023-03-20 11:56:52
1270;119;FRANCE;VARCHAR2;;13;5;;2022-11-15 16:51:28;2023-03-20 11:56:51
1271;119;LB_DESCRIPTION;VARCHAR2;;14;4000;;2022-11-15 16:51:28;2023-03-20 11:56:52
