CD_CORRESP_HAB;CD_HAB_ENTRE;CD_HAB_SORTIE;CD_TYPE_RELATION;LB_CONDITION;LB_REMARQUES;VALIDITE;CD_TYPO_ENTRE;CD_TYPO_SORTIE;DATE_CREA;DATE_MODIF
62091;11722;49891;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62092;11723;49892;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62093;11724;49893;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62094;617;49896;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62095;1782;49897;2;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62096;5492;49898;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62097;11745;49899;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62098;11746;49900;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62099;11747;49901;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62100;11757;49902;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62101;11758;49903;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62102;11759;49904;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62103;5497;49905;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62104;1783;49897;2;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62105;5498;49906;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62106;5499;49907;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62107;5500;49908;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62108;5501;49909;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62109;5506;49910;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62110;5507;49911;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62111;1785;49912;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62112;5508;49913;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62113;11769;49914;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62114;11770;49915;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62115;11771;49916;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62116;11772;49995;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62117;11773;49996;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62118;11774;49997;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62119;11608;49998;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62120;11609;49999;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62121;11610;50000;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62122;11611;50001;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62123;11612;50002;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62124;5371;50003;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62125;5372;50004;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62126;11613;50005;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62127;11614;50006;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62128;5373;50007;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62129;11615;50008;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62130;11616;50009;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62131;11617;50010;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62132;11618;50011;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62133;11621;50012;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62134;1760;50058;3;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62135;1760;50185;3;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62136;1760;50189;3;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62137;1760;50306;3;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62138;5379;50059;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62139;5380;50060;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62140;11622;50061;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62141;11623;50062;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62142;11624;50063;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
62143;11625;50064;1;;;true;7;107;2022-12-01 17:45:35;2023-02-21 08:59:22
