CD_NOM;Nom scientifique;Indicatrice ZH
133531;Crepis vesicaria subsp. taraxacifolia (Thuill.) Thell., 1914;-
93167;Crepis zacintha (L.) Loisel., 1807;-
192776;Geropogon L., 1763;-
100187;Geropogon hybridus (L.) Sch.Bip., 1844;-
193120;Hedypnois Mill., 1754;-
100813;Hedypnois rhagadioloides (L.) F.W.Schmidt, 1795;-
606908;Helminthotheca Zinn, 1756;-
101210;Helminthotheca echioides (L.) Holub, 1973;-
193276;Hieracium L., 1753;-
101587;Hieracium acuminatum Jord., 1849;-
717226;Hieracium adelphicum P.D.Sell, 2006;-
101591;Hieracium adenoclinium Arv.-Touv., 1888;-
101598;Hieracium aemulum Arv.-Touv. & Gaut., 1894;-
967643;Hieracium albertianum Arv.-Touv. & Gaut., 1899;-
101605;Hieracium albidum Vill., 1779;-
101606;Hieracium albulum Jord. ex Boreau, 1857;-
101610;Hieracium alpinum L., 1753;-
101616;Hieracium amphigenum Arv.-Touv. ex Briq., 1889;-
717762;Hieracium amphiglaucum (Zahn) Prain, 1913;-
101617;Hieracium amplexicaule L., 1753;-
101620;Hieracium anadenum (Burnat & Gremli) Arv.-Touv., 1886;-
717227;Hieracium anchodontum Arv.-Touv., 1913;-
101624;Hieracium andryaloides Vill., 1779;-
101625;Hieracium andurense Arv.-Touv., 1897;-
101626;Hieracium anfractum (Fr.) Fr., 1856;-
967525;Hieracium annoticum Arv.-Touv., 1913;-
968848;Hieracium apargiifolium Arv.-Touv. & Gaut., 1903;-
788803;Hieracium apenninum Huter, 1887;-
101633;Hieracium approximatum Jord., 1848;-
981831;Hieracium approximatum var. approximatum Jord., 1848;-
811064;Hieracium approximatum var. funereum Sudre;-
101639;Hieracium ardissonei Zahn, 1916;-
619662;Hieracium arenarium Sch.Bip., 1855;-
101641;Hieracium argillaceum Jord., 1849;-
101646;Hieracium armerioides Arv.-Touv., 1871;-
101647;Hieracium arnicoides Gren., 1850;-
101649;Hieracium arrectarium Jord. ex Boreau, 1857;-
101656;Hieracium asclepioides Arv.-Touv. & Briq., 1899;-
101658;Hieracium aspernatum Jord. ex Boreau, 1857;-
101663;Hieracium atratum Fr., 1848;-
101664;Hieracium atropictum Arv.-Touv. & Gaut., 1905;-
717228;Hieracium attracticaule Arv.-Touv., 1913;-
101666;Hieracium attractum Arv.-Touv., 1904;-
101668;Hieracium auratum Fr., 1848;-
101677;Hieracium aurigeranum Loret & Timb.-Lagr., 1858;-
101679;Hieracium aurulentum Jord. ex Boreau, 1857;-
101681;Hieracium aviicola Jord. ex Boreau, 1857;-
101683;Hieracium axiflorum Arv.-Touv. & Briq., 1894;-
101684;Hieracium aymericianum Arv.-Touv., 1894;-
101685;Hieracium baenitzianum Arv.-Touv., 1886;-
101691;Hieracium barbulatum Arv.-Touv. & Gaut., 1904;-
963219;Hieracium basalticum (Sch.Bip.) J.-M.Tison, 2015;-
968391;Hieracium baseoplecum Arv.-Touv., 1913;-
101696;Hieracium bastardianum Boreau, 1857;-
717763;Hieracium beauverdianum (Besse & Zahn) Zahn, 1903;-
101700;Hieracium bellidioides Arv.-Touv. & Gaut., 1904;-
101703;Hieracium berardianum Arv.-Touv., 1879;-
717764;Hieracium beugesiacum Jord.;-
717229;Hieracium bicknellianum Belli & Arv.-Touv. ex Murr, Zahn & Poell, 1909;-
923809;Hieracium bifidum Kit. ex Hornem., 1815;-
101712;Hieracium bifrons Arv.-Touv., 1873;-
101717;Hieracium blancii J.Serres, 1855;-
967705;Hieracium blanquetianum Sennen, 1926;-
101719;Hieracium blitoides Arv.-Touv. & Gaut., 1904;-
101721;Hieracium bocconei Griseb., 1852;-
619695;Hieracium boreanum Jord. ex Boreau, 1857;-
101724;Hieracium bornetii Burnat & Gremli, 1883;-
101727;Hieracium bourgaei Boiss., 1856;-
101733;Hieracium brassicoides Arv.-Touv. ex Wilczek, 1894;-
101734;Hieracium brevidentatum Jord. ex Boreau, 1857;-
101736;Hieracium brevifolium Tausch, 1828;-
101737;Hieracium brevipes Jord. ex Boreau, 1857;-
970974;Hieracium brigantiacum Jord. ex Nyman, 1879;-
101741;Hieracium brumale Arv.-Touv., 1888;-
101742;Hieracium brunelliforme Arv.-Touv., 1888;-
162017;Hieracium buglossoides Arv.-Touv., 1880;-
101748;Hieracium burnatii Arv.-Touv. ex Burnat & Gremli, 1883;-
101750;Hieracium cadinense Evers, 1896;-
101751;Hieracium caerulaceum Arv.-Touv., 1883;-
101755;Hieracium caesioides Arv.-Touv., 1876;-
101757;Hieracium caesium (Fr.) Fr., 1848;-
717230;Hieracium calcaricola (F.Hanb.) Roffey, 1925;-
717231;Hieracium callianthum Arv.-Touv., 1880;-
101762;Hieracium calocymum Zahn, 1905;-
101765;Hieracium calycinum Arv.-Touv., 1876;-
101769;Hieracium candicans Tausch, 1828;-
101771;Hieracium candidum Scheele, 1863;-
717946;Hieracium canescens Link, 1822;-
789299;Hieracium canescens subsp. sublaeve (Arv.-Touv.) Zahn, 1935;-
101777;Hieracium cantalicum Arv.-Touv., 1879;-
101786;Hieracium cavillieri Zahn, 1916;-
101787;Hieracium cebennense Arv.-Touv. ex B.-A.Martin, 1893;-
101789;Hieracium cenisium Arv.-Touv., 1887;-
101792;Hieracium ceratodon Arv.-Touv., 1888;-
101793;Hieracium cerdanum Arv.-Touv., 1886;-
101794;Hieracium cerinthoides L., 1753;-
101797;Hieracium chaboissaei Arv.-Touv., 1879;-
101798;Hieracium chaixianum Arv.-Touv. & Gaut., 1902;-
101801;Hieracium chalybaeum Arv.-Touv., 1894;-
101802;Hieracium chamaecerinthe Arv.-Touv. & Gaut., 1908;-
717232;Hieracium chenopodioides Arv.-Touv., 1913;-
101807;Hieracium chevallieri Marçais & Timb.-Lagr., 1888;-
101809;Hieracium chlorifolium Arv.-Touv., 1871;-
101811;Hieracium chlorophyllum Jord. ex Boreau, 1857;-
101812;Hieracium chloropsis Gren. & Godr., 1850;-
101813;Hieracium chondrillifolium Fr., 1862;-
101819;Hieracium chrysanthemoides Arv.-Touv. & Gaut., 1904;-
136053;Hieracium chrysoglossum Arv.-Touv. & Gaut., 1905;-
101820;Hieracium cichoriaceum Arv.-Touv., 1888;-
101823;Hieracium cinerascens Jord., 1849;-
717765;Hieracium cirritoides (Zahn) Prain, 1913;-
997051;Hieracium cirrocephalum Arv.-Touv., 1872;-
896756;Hieracium coarctatum Arv.-Touv., 1888;-
101831;Hieracium coleoglaucum Arv.-Touv., 1913;-
101834;Hieracium colmeiroanum Arv.-Touv. & Gaut., 1908;-
717234;Hieracium colorhizum Arv.-Touv. & Gaut., 1904;-
101836;Hieracium columnare Arv.-Touv., 1888;-
101838;Hieracium commixtum Jord., 1848;-
101840;Hieracium compositum Lapeyr., 1813;-
101842;Hieracium concinnum Jord., 1849;-
101843;Hieracium conicum Arv.-Touv., 1877;-
101844;Hieracium conjugatum Jord. ex Boreau, 1857;-
968708;Hieracium conringiifolium Arv.-Touv., 1881;-
968396;Hieracium conringioides Belli, 1904;-
101846;Hieracium consociatum Jord. ex Boreau, 1857;-
101848;Hieracium constrictum Arv.-Touv., 1881;-
967706;Hieracium conyzaceum Belli, 1904;-
101853;Hieracium cordatum Scheele ex Costa, 1864;-
101856;Hieracium coriifolium Arv.-Touv., 1888;-
101858;Hieracium coronariifolium Arv.-Touv., 1873;-
101864;Hieracium cottetii Christener, 1870;-
611263;Hieracium crenatifolium Arv.-Touv. & Gaut., 1897;-
101867;Hieracium cretaceum Arv.-Touv. & Gaut., 1899;-
101869;Hieracium crinitum Sm., 1813;-
719002;Hieracium crispulifolium (Arv.-Touv.) Arv.-Touv., 1913;-
101872;Hieracium crocatum Fr., 1846;-
101874;Hieracium cruentum Jord., 1849;-
101875;Hieracium cryptadenum Arv.-Touv., 1894;-
101876;Hieracium cryptanthum Arv.-Touv. & Marcailhou, 1891;-
101879;Hieracium curvidens Jord., 1849;-
101880;Hieracium cuspidatum Jord. ex Boreau, 1857;-
101896;Hieracium dentatum Hoppe, 1817;-
162533;Hieracium dentatum subsp. dentatum Hoppe, 1817;-
101898;Hieracium depauperatum Jord., 1849;-
101899;Hieracium dermophyllum Arv.-Touv. & Briq., 1901;-
101901;Hieracium diaphanoides Lindeb., 1882;-
101905;Hieracium dimorphotrichum Arv.-Touv. & Gaut., 1904;-
101906;Hieracium dipsacifolium Arv.-Touv., 1886;-
101912;Hieracium divisum Jord., 1848;-
101915;Hieracium doronicifolium Arv.-Touv., 1875;-
101919;Hieracium dryophilum Boreau, 1857;-
101921;Hieracium dumosum Jord., 1849;-
101924;Hieracium elegantidens Zahn, 1916;-
101934;Hieracium epimedium Fr., 1862;-
162536;Hieracium epimedium subsp. epimedium Fr., 1862;-
101936;Hieracium erigerontinum Arv.-Touv., 1894;-
101940;Hieracium erioleion Nägeli & Peter, 1889;-
101941;Hieracium erioleucum Zahn, 1916;-
717767;Hieracium eriomallum J.-M.Tison & Greuter, 2013;-
101942;Hieracium eriophorum St.-Amans, 1801;-
101943;Hieracium eriopogon Arv.-Touv. & Gaut., 1897;-
101945;Hieracium erosulum Arv.-Touv. & Gaut., 1904;-
101947;Hieracium erucifolium Arv.-Touv., 1881;-
967704;Hieracium euplecoides Sudre, 1917;-
967708;Hieracium eurybasis (Nägeli & Peter) Prain, 1913;-
810926;Hieracium excisum Arv.-Touv. & Faure, 1913;-
101953;Hieracium exilentum Arv.-Touv., 1888;-
101957;Hieracium falcatum Arv.-Touv., 1873;-
101958;Hieracium falcidens (Lamotte) Arv.-Touv., 1881;-
101960;Hieracium fallens Jord. ex Boreau, 1857;-
101962;Hieracium farinulentum Jord., 1848;-
717768;Hieracium faucium (Sudre) A.W.Hill, 1929;-
717237;Hieracium favratii Muret ex Gremli, 1874;-
101967;Hieracium festinum Jord. ex Boreau, 1857;-
101968;Hieracium fictum Jord. ex Boreau, 1857;-
101972;Hieracium firmum Jord., 1848;-
101975;Hieracium flagelliferum Ravaud, 1877;-
101985;Hieracium fourcadei de Retz, 1978;-
967707;Hieracium fouresii Sudre, 1915;-
101987;Hieracium fragile Jord., 1849;-
101988;Hieracium franconicum Griseb., 1852;-
967546;Hieracium frigidulum Arv.-Touv, 1913;-
717238;Hieracium froelichianum H.Buek, 1840;-
101991;Hieracium fruticetorum Jord. ex Boreau, 1857;-
101992;Hieracium fulcratum Arv.-Touv., 1894;-
717769;Hieracium fuscescens Boreau;-
101994;Hieracium fuscocinereum Norrl., 1888;-
789305;Hieracium fuscocinereum subsp. vilmorinii de Retz, 1974;-
101965;Hieracium fuxianum Rouy, 1905;-
619651;Hieracium garganum Arv.-Touv., 1888;-
717770;Hieracium gariodianum Arv.-Touv., 1913;-
102001;Hieracium gaudinii Christener, 1863;-
102003;Hieracium gavarniense Arv.-Touv. & Gaut., 1904;-
102004;Hieracium gavellei de Retz, 1946;-
611273;Hieracium girerdii Gottschl., 2004;-
102009;Hieracium glabratum Hoppe ex Willd., 1803;-
102013;Hieracium glanduliferum Hoppe, 1815;-
102015;Hieracium glareosum J.Serres, 1855;-
102017;Hieracium glaucinum Jord., 1848;-
162545;Hieracium glaucinum subsp. glaucinum Jord., 1848;-
790785;Hieracium glaucinum subsp. glauciniforme (Zahn) Greuter, 2008;-
717240;Hieracium glaucophylloides Sudre, 1912;-
102019;Hieracium glaucopsis Gren. & Godr., 1850;-
102020;Hieracium glaucum All., 1773;-
135746;Hieracium glaucum subsp. glaucum All., 1773;-
102023;Hieracium gnaphalodes Arv.-Touv., 1888;-
717241;Hieracium godetii Christener ex Godet, 1869;-
102026;Hieracium gombense Lagger & Christener, 1863;-
102027;Hieracium gothicum Fr., 1848;-
102028;Hieracium gouanii Arv.-Touv., 1886;-
102036;Hieracium grovesianum Arv.-Touv. ex Belli, 1897;-
102037;Hieracium gymnocerinthe Arv.-Touv. & Gaut., 1897;-
102041;Hieracium halleri Vill., 1788;-
102042;Hieracium hastile Arv.-Touv. & Gaut., 1894;-
102043;Hieracium hecatadenum Arv.-Touv. & Gaut., 1904;-
102045;Hieracium hemiplecoides Arv.-Touv. & Gaut., 1904;-
102046;Hieracium hemiplecum Arv.-Touv., 1877;-
719006;Hieracium heterodon Arv.-Touv., 1880;-
717242;Hieracium heterospermum Arv.-Touv., 1880;-
102051;Hieracium hirsutum Bernh. ex Froel., 1838;-
717243;Hieracium hispanicum Arv.-Touv., 1883;-
102054;Hieracium hugueninianum Arv.-Touv. ex Briq., 1901;-
102055;Hieracium humile Jacq., 1777;-
102056;Hieracium huteri Hausm., 1857;-
967659;Hieracium hypericifolium Arv.-Touv., 1876;-
102058;Hieracium hypochoeroides Gibson, 1844;-
810875;Hieracium hypoplecum (Arv.-Touv.) Arv.-Touv. & Gaut.;-
968845;Hieracium incisoides Arv.-Touv. & Gaut., 1897;-
102067;Hieracium incisum Hoppe, 1815;-
102068;Hieracium inclinatum Arv.-Touv., 1888;-
102070;Hieracium inquinatum Jord. ex Boreau, 1857;-
102073;Hieracium insuetum Jord. ex Boreau, 1857;-
611265;Hieracium insulanum Litard., 1909;-
102077;Hieracium intertextum Arv.-Touv., 1871;-
717244;Hieracium intricatum Arv.-Touv., 1876;-
102078;Hieracium intybaceum All., 1773;-
102081;Hieracium intybelloides Arv.-Touv. & Gaut., 1907;-
102083;Hieracium inuloides Tausch, 1837;-
102084;Hieracium irriguum (Fr.) Dahlst., 1894;-
102086;Hieracium isolanum (Besse & Zahn) Zahn, 1916;-
102087;Hieracium issleri Touton & Zahn, 1914;-
101904;Hieracium x digeneum Burnat & Gremli, 1883;-
102138;Hieracium x lavernellei Timb.-Lagr., 1877;-
102294;Hieracium x ovalifolium Jord., 1849;-
102319;Hieracium x pellitum Fr., 1862;-
162575;Hieracium x pellitum subsp. pellitum Fr., 1862;-
102089;Hieracium jaceoides Arv.-Touv., 1873;-
102093;Hieracium jaubertianum Timb.-Lagr. & Loret, 1858;-
788791;Hieracium juranum Rapin, 1842;-
161684;Hieracium jurassicum Griseb., 1853;-
102100;Hieracium kaeserianum Zahn, 1901;-
102101;Hieracium kerneri Ausserd. ex Zahn, 1901;-
102103;Hieracium kochianum Jord., 1849;-
102105;Hieracium lacerum Reut. ex Fr., 1862;-
102106;Hieracium lachenalii Suter, 1802;-
102112;Hieracium lactucifolium Arv.-Touv., 1873;-
717771;Hieracium laevifrons Sudre, 1898;-
102115;Hieracium laevigatum Willd., 1803;-
161000;Hieracium laevigatum subsp. laevigatum Willd., 1803;-
788807;Hieracium lagascanum Arv.-Touv. & Gaut., 1901;-
102120;Hieracium lamprophyllum Scheele, 1862;-
102123;Hieracium lanatum Vill., 1779;-
102124;Hieracium lanceolatum Vill., 1788;-
717245;Hieracium lancidens Prain, 1913;-
102125;Hieracium langei Fr., 1862;-
102126;Hieracium lannesianum Arv.-Touv., 1913;-
717247;Hieracium lanseanum Arv.-Touv., 1872;-
102128;Hieracium lantoscanum Burnat & Gremli, 1883;-
102135;Hieracium laureolum Arv.-Touv., 1876;-
102139;Hieracium lawsonii Vill., 1779;-
102143;Hieracium legraeanum Arv.-Touv., 1897;-
102144;Hieracium legrandianum Arv.-Touv., 1884;-
102146;Hieracium leiopogon Gren. ex Verl., 1872;-
967606;Hieracium lemanianum Arv.-Touv. ex Briq., 1899;-
102147;Hieracium leontodontoides Arv.-Touv. & Briq., 1894;-
102154;Hieracium leucochlorum Arv.-Touv., 1873;-
102156;Hieracium leucophaeum Gren. & Godr., 1850;-
717248;Hieracium levicaule Jord., 1848;-
162554;Hieracium levicaule subsp. levicaule Jord., 1848;-
135824;Hieracium levicaule subsp. oligochristum Zahn, 1921;-
619691;Hieracium ligusticum Fr., 1848;-
102159;Hieracium liotardii Vill., 1779;-
923249;Hieracium longifolium Hornem., 1819;-
102178;Hieracium lychnioides Arv.-Touv., 1873;-
102179;Hieracium lychnitis Scheele, 1862;-
717249;Hieracium lycopifolioides (Zahn) Prain, 1905;-
102182;Hieracium lycopifolium Froel., 1838;-
102183;Hieracium lysanum Arv.-Touv. & Gaut., 1904;-
102189;Hieracium maculatum Schrank, 1789;-
135922;Hieracium maculatum subsp. schistogenes Sudre, 1902;-
102192;Hieracium maestum Arv.-Touv. & Gaut., 1897;-
717250;Hieracium marsillyanum Arv.-Touv., 1913;-
788805;Hieracium massoniae Favrat, 1892;-
102201;Hieracium medium Jord., 1849;-
102205;Hieracium melanocephalum Tausch, 1828;-
102206;Hieracium melanops Arv.-Touv., 1888;-
981848;Hieracium melanops subsp. melanops Arv.-Touv., 1888;-
721305;Hieracium melanops subsp. pseudopraeustum (Zahn) Greuter, 2008;-
135866;Hieracium mendiolanum Arv.-Touv. & Gaut., 1908;-
102209;Hieracium merxmuelleri de Retz, 1980;-
102210;Hieracium mespilifolium Arv.-Touv., 1876;-
611264;Hieracium metallicorum Gottschl., 2006;-
102217;Hieracium mixtum Froel., 1838;-
102219;Hieracium molinerianum Arv.-Touv. & Gaut., 1904;-
102222;Hieracium monnieri Arv.-Touv., 1902;-
102223;Hieracium monregalense Burnat & Gremli, 1883;-
102227;Hieracium morisianum Zahn, 1906;-
102230;Hieracium mucronatum Arv.-Touv. & Gaut., 1897;-
810876;Hieracium muellerianum Arv.-Touv. & Gaut.;-
102235;Hieracium murorum L., 1753;-
162566;Hieracium murorum subsp. murorum L., 1753;-
102236;Hieracium murrianum Arv.-Touv. ex Murr, 1893;-
102238;Hieracium mutelii Arv.-Touv., 1881;-
102241;Hieracium naevuliferum Jord. ex Boreau, 1857;-
102244;Hieracium nemorense Jord., 1848;-
102247;Hieracium neocerinthe Fr., 1848;-
102249;Hieracium neochlorum Arv.-Touv. & Gaut., 1904;-
102255;Hieracium neopicris Arv.-Touv., 1881;-
102257;Hieracium neoprenanthes Arv.-Touv., 1887;-
102263;Hieracium neurophyllum Arv.-Touv., 1888;-
102264;Hieracium neyranum Arv.-Touv., 1883;-
717251;Hieracium nigratum (Murr & Zahn) Prain, 1913;-
102265;Hieracium nigrescens Willd., 1803;-
102267;Hieracium nigritellum Arv.-Touv., 1871;-
102272;Hieracium nobile Gren. & Godr., 1850;-
102273;Hieracium obliquum Jord., 1848;-
102274;Hieracium oblongum Jord., 1849;-
102275;Hieracium obovatum Lapeyr., 1818;-
102277;Hieracium occitanicum Jord., 1849;-
102280;Hieracium odontinum Arv.-Touv., 1897;-
967597;Hieracium oenochroum Jord. ex Rouy, 1905;-
102287;Hieracium oligocephalum Arv.-Touv., 1876;-
102288;Hieracium olivaceum Gren. & Godr., 1850;-
102290;Hieracium onosmoides Fr., 1848;-
102291;Hieracium oreiocephalum Zahn, 1921;-
967595;Hieracium orsierae Gottschl., 2011;-
102293;Hieracium orthoglossum Arv.-Touv. & Gaut., 1904;-
102296;Hieracium oxyodon Fr., 1848;-
102299;Hieracium pallidifolium Jord. ex Boreau, 1857;-
136210;Hieracium pallidifrons Sudre, 1900;-
102300;Hieracium pallidulum Jord. ex Boreau, 1857;-
791817;Hieracium pallidum Biv., 1838;-
968717;Hieracium pamphili Arv.-Touv., 1873;-
102309;Hieracium parcepilosum Arv.-Touv., 1888;-
102312;Hieracium patens Bartl., 1850;-
102314;Hieracium paucifoliatum Jord. ex Boreau, 1857;-
611257;Hieracium paucinaevum Jord., 1857;-
102315;Hieracium pedatifolium Omang, 1910;-
102316;Hieracium pedemontanum Burnat & Gremli, 1883;-
717772;Hieracium peltifolium Arv.-Touv., 1913;-
102321;Hieracium percissum Jord. ex Boreau, 1857;-
102336;Hieracium petiolare Jord., 1849;-
717773;Hieracium petrosae (Zahn) J.-M.Tison, 2013;-
102340;Hieracium petryanum Zahn, 1923;-
968795;Hieracium phaeoprasum Arv.-Touv., 1913;-
102343;Hieracium phlomoides Froel., 1838;-
102345;Hieracium picroides Vill., 1812;-
102347;Hieracium pictum Schleich. ex Pers., 1807;-
102350;Hieracium piliferum Hoppe, 1799;-
102356;Hieracium pilosum Schleich. ex Froel., 1838;-
102360;Hieracium planchonianum Timb.-Lagr. & Loret, 1858;-
968757;Hieracium plantagineum Arv.-Touv., 1881;-
102364;Hieracium plecophyllum Arv.-Touv. & Gaut., 1894;-
102365;Hieracium plumbagineum Arv.-Touv., 1913;-
102373;Hieracium pollichiae Sch.Bip., 1853;-
102377;Hieracium porrectum Fr., 1848;-
967467;Hieracium praeclarum Arv.-Touv., 1913;-
967602;Hieracium praetensum Arv.-Touv. & Briq., 1899;-
102389;Hieracium prasinifolium Jord. ex Boreau, 1857;-
102390;Hieracium prasinops Touton & Zahn, 1907;-
611275;Hieracium prasiophaeum Arv.-Touv. & Gaut., 1894;-
102392;Hieracium prenanthoides Vill., 1779;-
102393;Hieracium prenanthomorphum Nägeli & Peter, 1886;-
102395;Hieracium prionatum Arv.-Touv., 1888;-
102397;Hieracium provinciale Jord., 1849;-
102400;Hieracium pseudocerinthe (Gaudin) W.D.J.Koch, 1846;-
719012;Hieracium pseudocerinthoides (Arv.-Touv.) Arv.-Touv. & Gaut., 1903;-
717254;Hieracium pseudocirritum (Favre) Touton & Zahn, 1905;-
102401;Hieracium pseudocorymbosum Gremli, 1883;-
967664;Hieracium pseudoglanduliferum (Zahn) Prain, 1913;-
997517;Hieracium pseudojuranum Arv.-Touv., 1876;-
102408;Hieracium pseudolanatum Arv.-Touv., 1871;-
967613;Hieracium pseudopenninum (Zahn) Prain, 1905;-
717774;Hieracium pseudopraecox (Zahn) Prain, 1921;-
102423;Hieracium pseudoviride Arv.-Touv., 1876;-
102426;Hieracium pteropogon Arv.-Touv., 1879;-
102427;Hieracium pulchellum Gren., 1853;-
102429;Hieracium pulchrum Arv.-Touv., 1887;-
102431;Hieracium pulmonarioides Vill., 1779;-
717255;Hieracium pulviscapum Arv.-Touv., 1913;-
102434;Hieracium purpurascens Scheele ex Willk., 1865;-
102443;Hieracium querceticola Jord. ex Boreau, 1857;-
102445;Hieracium racemosum Waldst. & Kit. ex Willd., 1803;-
135872;Hieracium ragusinoides Arv.-Touv. & St.-Yves, 1908;-
102446;Hieracium ramondii Griseb., 1852;-
102447;Hieracium ramosissimum Schleich. ex Hegetschw., 1831;-
102449;Hieracium rapunculoides Arv.-Touv., 1876;-
102451;Hieracium ravaudii Arv.-Touv., 1873;-
717256;Hieracium retardatum (Zahn) Prain, 1913;-
717257;Hieracium revolii Sudre, 1913;-
102461;Hieracium rhaeticum Fr., 1862;-
102464;Hieracium rhomboidale Lapeyr., 1782;-
102469;Hieracium rigidum Hartm., 1820;-
102470;Hieracium rimigenum Arv.-Touv., 1913;-
102471;Hieracium rionii Gremli, 1883;-
717258;Hieracium romieuxianum Zahn, 1926;-
102473;Hieracium rotgesianum Arv.-Touv. & Gaut., 1904;-
788880;Hieracium rouxii J.-M.Tison, 2013 [nom. nud.];-
717775;Hieracium runcinatolobatum (Zahn) J.-M.Tison, 2013;-
102478;Hieracium rupestre All., 1789;-
102482;Hieracium ruppertianum Zahn, 1906;-
102483;Hieracium sabaudum L., 1753;-
162596;Hieracium sabaudum subsp. sabaudum L., 1753;-
136354;Hieracium sabaudum subsp. roffavieri (Jord. ex Sudre) Zahn, 1923;-
717259;Hieracium samnaunicum (Zahn) Prain, 1913;-
102492;Hieracium sandozianum Zahn, 1901;-
102497;Hieracium sarretoides Arv.-Touv. & H.J.Coste, 1913;-
102499;Hieracium sauzei (Arv.-Touv.) Arv.-Touv., 1913;-
102503;Hieracium saxifragum Fr., 1848;-
102510;Hieracium scariolaceum Arv.-Touv., 1894;-
102511;Hieracium scariolifolium Arv.-Touv., 1888;-
717260;Hieracium schenkii (Griseb.) Schljakov, 1989;-
102515;Hieracium schmidtii Tausch, 1828;-
102519;Hieracium scorzonerifolium Vill., 1779;-
102523;Hieracium segureum Arv.-Touv., 1886;-
102524;Hieracium semisilvaticum (Zahn) P.D.Sell & C.West, 1976;-
102527;Hieracium senecioides Arv.-Touv. & Gaut., 1904;-
