CD_HAB,LB_CODE,LB_HAB_FR,LB_NOM,CD_NOM
31095,NA,Sedion pyrenaici,Sempervivum arachnoideum,122419
31095,NA,Sedion pyrenaici,Sempervivum montanum,122467
31095,NA,Sedion pyrenaici,Sempervivum montanum subsp. montanum,140918
31096,F65-39,Sedo acris-Poetum alpinae,Arenaria serpyllifolia,83653
31096,F65-39,Sedo acris-Poetum alpinae,Cerastium arvense,89968
31096,F65-39,Sedo acris-Poetum alpinae,Cerastium arvense subsp. strictum,133087
31096,F65-39,Sedo acris-Poetum alpinae,Thymus praecox,126564
31096,F65-39,Sedo acris-Poetum alpinae,Festuca laevigata,98319
31096,F65-39,Sedo acris-Poetum alpinae,Poa molinerii,114289
31096,F65-39,Sedo acris-Poetum alpinae,Potentilla crantzii,115449
31096,F65-39,Sedo acris-Poetum alpinae,Potentilla verna,115694
31096,F65-39,Sedo acris-Poetum alpinae,Sedum acre,122101
31096,F65-39,Sedo acris-Poetum alpinae,Sedum album,122106
31096,F65-39,Sedo acris-Poetum alpinae,Sedum sexangulare,122256
31097,NA,Sedo albi-Scleranthetalia biennis,Hypochaeris glabra,103364
31097,NA,Sedo albi-Scleranthetalia biennis,Teesdalia nudicaulis,125831
31097,NA,Sedo albi-Scleranthetalia biennis,Atocion rupestre,717731
31097,NA,Sedo albi-Scleranthetalia biennis,Scleranthus annuus,121823
31097,NA,Sedo albi-Scleranthetalia biennis,Scleranthus annuus subsp. polycarpos,140786
31097,NA,Sedo albi-Scleranthetalia biennis,Scleranthus perennis,121839
31097,NA,Sedo albi-Scleranthetalia biennis,Rumex acetosella,119419
31097,NA,Sedo albi-Scleranthetalia biennis,Trifolium arvense,127230
31097,NA,Sedo albi-Scleranthetalia biennis,Trifolium striatum,127495
31097,NA,Sedo albi-Scleranthetalia biennis,Ornithopus perpusillus,111419
31097,NA,Sedo albi-Scleranthetalia biennis,Aira caryophyllea,80857
31097,NA,Sedo albi-Scleranthetalia biennis,Aira praecox,80911
31097,NA,Sedo albi-Scleranthetalia biennis,Mibora minima,108477
31097,NA,Sedo albi-Scleranthetalia biennis,Vulpia myuros,130028
31097,NA,Sedo albi-Scleranthetalia biennis,Sedum hirsutum,122182
31098,65,Sedo albi-Scleranthetea biennis,Allium lusitanicum,81423
31098,65,Sedo albi-Scleranthetea biennis,Prospero autumnale,115975
31098,65,Sedo albi-Scleranthetea biennis,Tractema verna,161785
31098,65,Sedo albi-Scleranthetea biennis,Pilosella officinarum,113525
31098,65,Sedo albi-Scleranthetea biennis,Echium vulgare,95793
31098,65,Sedo albi-Scleranthetea biennis,Myosotis ramosissima,109084
31098,65,Sedo albi-Scleranthetea biennis,Alyssum montanum,81923
31098,65,Sedo albi-Scleranthetea biennis,Draba verna,95372
31098,65,Sedo albi-Scleranthetea biennis,Arenaria serpyllifolia,83653
31098,65,Sedo albi-Scleranthetea biennis,Cerastium brachypetalum,89979
31098,65,Sedo albi-Scleranthetea biennis,Cerastium pumilum,90076
31098,65,Sedo albi-Scleranthetea biennis,Herniaria glabra,101411
31098,65,Sedo albi-Scleranthetea biennis,Holosteum umbellatum,102921
31098,65,Sedo albi-Scleranthetea biennis,Petrorhagia prolifera,112808
31098,65,Sedo albi-Scleranthetea biennis,Trifolium campestre,127259
31098,65,Sedo albi-Scleranthetea biennis,Trifolium scabrum,127470
31098,65,Sedo albi-Scleranthetea biennis,Erodium cicutarium,96895
31098,65,Sedo albi-Scleranthetea biennis,Geranium columbinum,100045
31098,65,Sedo albi-Scleranthetea biennis,Teucrium botrys,125976
31098,65,Sedo albi-Scleranthetea biennis,Veronica arvensis,128801
31098,65,Sedo albi-Scleranthetea biennis,Veronica verna,129034
31098,65,Sedo albi-Scleranthetea biennis,Melica ciliata,107851
31098,65,Sedo albi-Scleranthetea biennis,Catapodium rigidum,89338
31098,65,Sedo albi-Scleranthetea biennis,Poa alpina,114105
31098,65,Sedo albi-Scleranthetea biennis,Poa bulbosa,114136
31098,65,Sedo albi-Scleranthetea biennis,Potentilla argentea,115407
31098,65,Sedo albi-Scleranthetea biennis,Potentilla verna,115694
31098,65,Sedo albi-Scleranthetea biennis,Sedum acre,122101
31098,65,Sedo albi-Scleranthetea biennis,Sedum album,122106
31098,65,Sedo albi-Scleranthetea biennis,Sedum sexangulare,122256
31098,65,Sedo albi-Scleranthetea biennis,Sempervivum tectorum,122493
31098,65,Sedo albi-Scleranthetea biennis,Hylotelephium maximum,103159
31099,NA,Sedo albi-Scleranthion biennis,Atocion rupestre,717731
31099,NA,Sedo albi-Scleranthion biennis,Veronica fruticans,128871
31099,NA,Sedo albi-Scleranthion biennis,Sedum alpestre,122107
31099,NA,Sedo albi-Scleranthion biennis,Sedum annuum,122116
31099,NA,Sedo albi-Scleranthion biennis,Sempervivum arachnoideum,122419
31099,NA,Sedo albi-Scleranthion biennis,Sempervivum montanum,122467
31099,NA,Sedo albi-Scleranthion biennis,Sempervivum montanum subsp. montanum,140918
31100,NA,Sedo albi-Veronicion dillenii,Myosotis stricta,109102
31100,NA,Sedo albi-Veronicion dillenii,Arabidopsis thaliana,83272
31100,NA,Sedo albi-Veronicion dillenii,Spergula pentandra,124519
31100,NA,Sedo albi-Veronicion dillenii,Androsace elongata,82498
31100,NA,Sedo albi-Veronicion dillenii,Veronica dillenii,128854
31100,NA,Sedo albi-Veronicion dillenii,Gagea bohemica,99165
31101,F65-30,Sedo alpestris-Silenetum rupestris,Campanula rotundifolia,87720
31101,F65-30,Sedo alpestris-Silenetum rupestris,Biscutella arvernensis,86017
31101,F65-30,Sedo alpestris-Silenetum rupestris,Atocion rupestre,717731
31101,F65-30,Sedo alpestris-Silenetum rupestris,Scleranthus perennis,121839
31101,F65-30,Sedo alpestris-Silenetum rupestris,Alchemilla transiens,81179
31101,F65-30,Sedo alpestris-Silenetum rupestris,Sedum alpestre,122107
31101,F65-30,Sedo alpestris-Silenetum rupestris,Sedum annuum,122116
31102,F65-07,Sedo anglici-Scilletum vernae,Tractema verna,161785
31102,F65-07,Sedo anglici-Scilletum vernae,Jasione montana,104022
31102,F65-07,Sedo anglici-Scilletum vernae,Plantago coronopus,113842
31102,F65-07,Sedo anglici-Scilletum vernae,Festuca rubra,98512
31102,F65-07,Sedo anglici-Scilletum vernae,Festuca rubra subsp. juncea,134619
31102,F65-07,Sedo anglici-Scilletum vernae,Sedum anglicum,122115
31103,F65-13,Sedo pyrenaici-Sempervivetum montani,Festuca microphylla,98374
31103,F65-13,Sedo pyrenaici-Sempervivetum montani,Sedum anglicum,122115
31103,F65-13,Sedo pyrenaici-Sempervivetum montani,Sedum brevifolium,122132
31103,F65-13,Sedo pyrenaici-Sempervivetum montani,Sedum dasyphyllum,122150
31103,F65-13,Sedo pyrenaici-Sempervivetum montani,Sempervivum montanum,122467
31104,F65-24,Sedo rubentis-Scleranthetum perennis,Logfia minima,106451
31104,F65-24,Sedo rubentis-Scleranthetum perennis,Jasione montana,104022
31104,F65-24,Sedo rubentis-Scleranthetum perennis,Scleranthus perennis,121839
31104,F65-24,Sedo rubentis-Scleranthetum perennis,Rumex acetosella,119419
31104,F65-24,Sedo rubentis-Scleranthetum perennis,Sedum rubens,122243
31105,F65-26,Sedo rupestris-Hieracietum pilosellae,Pilosella officinarum,113525
31105,F65-26,Sedo rupestris-Hieracietum pilosellae,Teesdalia nudicaulis,125831
31105,F65-26,Sedo rupestris-Hieracietum pilosellae,Arenaria serpyllifolia,83653
31105,F65-26,Sedo rupestris-Hieracietum pilosellae,Scleranthus perennis,121839
31105,F65-26,Sedo rupestris-Hieracietum pilosellae,Rumex acetosella,119419
31105,F65-26,Sedo rupestris-Hieracietum pilosellae,Thymus pulegioides,126566
31105,F65-26,Sedo rupestris-Hieracietum pilosellae,Sedum acre,122101
31105,F65-26,Sedo rupestris-Hieracietum pilosellae,Sedum album,122106
31106,F65-27,Sempervivo arvernensis-Festucetum arvernensis,Thymus drucei,126515
31106,F65-27,Sempervivo arvernensis-Festucetum arvernensis,Festuca arvernensis,98079
31106,F65-27,Sempervivo arvernensis-Festucetum arvernensis,Potentilla verna,115694
31106,F65-27,Sempervivo arvernensis-Festucetum arvernensis,Sedum album,122106
31106,F65-27,Sempervivo arvernensis-Festucetum arvernensis,Sedum hirsutum,122182
31106,F65-27,Sempervivo arvernensis-Festucetum arvernensis,Sempervivum tectorum,122493
31106,F65-27,Sempervivo arvernensis-Festucetum arvernensis,Saxifraga fragosoi,121056
31107,F65-16,Sempervivo tectorum-Sedetum rupestris,Scleranthus perennis,121839
31107,F65-16,Sempervivo tectorum-Sedetum rupestris,Scleranthus perennis subsp. polycnemoides,140794
31107,F65-16,Sempervivo tectorum-Sedetum rupestris,Thymus pulegioides,126566
31107,F65-16,Sempervivo tectorum-Sedetum rupestris,Festuca ovina,98425
31107,F65-16,Sempervivo tectorum-Sedetum rupestris,Sedum acre,122101
31107,F65-16,Sempervivo tectorum-Sedetum rupestris,Sedum album,122106
31107,F65-16,Sempervivo tectorum-Sedetum rupestris,Sedum brevifolium,122132
31107,F65-16,Sempervivo tectorum-Sedetum rupestris,Sempervivum tectorum,122493
31108,F51-16,Senecionetum paludosi,Oenanthe aquatica,109861
31108,F51-16,Senecionetum paludosi,Jacobaea paludosa,103995
31108,F51-16,Senecionetum paludosi,Teucrium scordium,126034
31109,F20-94,Senecioni fuchsii-Sambucetum racemosae,Senecio ovatus,122675
31109,F20-94,Senecioni fuchsii-Sambucetum racemosae,Sambucus racemosa,120720
31109,F20-94,Senecioni fuchsii-Sambucetum racemosae,Sambucus racemosa subsp. racemosa,140539
31109,F20-94,Senecioni fuchsii-Sambucetum racemosae,Fagus sylvatica,97947
31109,F20-94,Senecioni fuchsii-Sambucetum racemosae,Salix caprea,119977
31109,F20-94,Senecioni fuchsii-Sambucetum racemosae,Sorbus aucuparia,124308
31109,F20-94,Senecioni fuchsii-Sambucetum racemosae,Sorbus aucuparia subsp. aucuparia,141317
31109,F20-94,Senecioni fuchsii-Sambucetum racemosae,Rubus idaeus,119149
31109,F20-94,Senecioni fuchsii-Sambucetum racemosae,Rubus idaeus subsp. idaeus,718404
28415,F60-21,Sagino maritimae-Juncetum hybridi,Sagina maritima,119805
28415,F60-21,Sagino maritimae-Juncetum hybridi,Centaurium tenuiflorum,89858
28415,F60-21,Sagino maritimae-Juncetum hybridi,Centaurium tenuiflorum subsp. acutiflorum,133046
28415,F60-21,Sagino maritimae-Juncetum hybridi,Plantago weldenii,113994
28415,F60-21,Sagino maritimae-Juncetum hybridi,Isolepis cernua,103857
28415,F60-21,Sagino maritimae-Juncetum hybridi,Juncus hybridus,104212
28415,F60-21,Sagino maritimae-Juncetum hybridi,Parapholis incurva,112397
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Seseli montanum,123037
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Anthericum ramosum,82909
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Carlina vulgaris,89180
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Cirsium acaulon,621080
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Pilosella officinarum,113525
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Scabiosa columbaria,121334
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Coronilla minima,92527
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Asperula cynanchica,84306
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Teucrium chamaedrys,125981
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Teucrium montanum,126008
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Prunella grandiflora,115993
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Carex halleriana,88560
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Brachypodium rupestre,86301
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Bromopsis erecta,86512
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Sesleria caerulea,123071
31287,F26-54,Coronillo minimae-Seslerietum caeruleae,Potentilla verna,115694
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Bupleurum falcatum,87044
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Pimpinella saxifraga,113596
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Libanotis pyrenaica,610580
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Anthericum ramosum,82909
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Achillea millefolium,79908
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Cirsium acaulon,621080
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Campanula rotundifolia,87720
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Scabiosa columbaria,121334
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Hippocrepis comosa,102842
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Lotus corniculatus,106653
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Gentianella germanica,99986
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Asperula cynanchica,84306
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Teucrium chamaedrys,125981
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Teucrium montanum,126008
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Thymus praecox,126564
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Euphorbia loreyi,97567
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Linum catharticum,106288
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Carex flacca,88510
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Brachypodium rupestre,86301
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Festuca lemanii,98334
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Sesleria caerulea,123071
31288,F26-55,Festuco lemanii-Seslerietum caeruleae,Poterium sanguisorba,115789
31292,NA,Teucrio montani-Bromenion erecti,Cytisus decumbens,94111
31292,NA,Teucrio montani-Bromenion erecti,Genista sagittalis,99810
31292,NA,Teucrio montani-Bromenion erecti,Teucrium montanum,126008
31292,NA,Teucrio montani-Bromenion erecti,Orobanche alba,111447
31292,NA,Teucrio montani-Bromenion erecti,Globularia bisnagarica,100338
31292,NA,Teucrio montani-Bromenion erecti,Linum tenuifolium,106346
31292,NA,Teucrio montani-Bromenion erecti,Fumana procumbens,99028
31292,NA,Teucrio montani-Bromenion erecti,Helianthemum apenninum,100896
31292,NA,Teucrio montani-Bromenion erecti,Festuca patzkei,98433
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Seseli montanum,123037
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Coronilla minima,92527
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Hippocrepis comosa,102842
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Asperula cynanchica,84306
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Teucrium chamaedrys,125981
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Teucrium montanum,126008
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Thymus praecox,126564
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Globularia bisnagarica,100338
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Linum tenuifolium,106346
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Fumana procumbens,99028
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Helianthemum nummularium,100956
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Carex flacca,88510
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Carex halleriana,88560
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Bromopsis erecta,86512
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Festuca marginata,98358
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Festuca marginata subsp. marginata,134555
31293,F26-56,Globulario bisnagaricae-Fumanetum procumbentis,Potentilla verna,115694
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Pimpinella saxifraga,113596
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Carlina vulgaris,89180
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Centaurea decipiens,89579
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Cirsium acaulon,621080
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Leontodon hispidus,105502
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Pilosella officinarum,113525
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Scabiosa columbaria,121334
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Hippocrepis comosa,102842
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Lotus corniculatus,106653
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Polygala calcarea,114539
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Gentianella germanica,99986
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Asperula cynanchica,84306
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Thymus praecox,126564
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Linum catharticum,106288
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Carex flacca,88510
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Brachypodium rupestre,86301
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Briza media,86490
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Festuca lemanii,98334
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Helictochloa pratensis,717224
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Koeleria pyramidata,104665
31294,F26-57,Avenulo pratensis-Festucetum lemanii,Poterium sanguisorba,115789
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Solidago virgaurea,124205
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Cirsium acaulon,621080
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Leontodon hispidus,105502
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Phyteuma orbiculare,113389
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Phyteuma orbiculare subsp. tenerum,138765
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Knautia arvensis,104516
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Primula veris,115918
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Ononis spinosa,110236
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Ononis spinosa subsp. procurrens,138212
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Hippocrepis comosa,102842
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Lotus corniculatus,106653
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Thymus pulegioides,126566
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Plantago media,113906
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Linum catharticum,106288
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Carex caryophyllea,88415
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Carex flacca,88510
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Carex tomentosa,88916
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Brachypodium rupestre,86301
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Bromopsis erecta,86512
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Briza media,86490
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Festuca lemanii,98334
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Helictochloa pratensis,717224
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Koeleria pyramidata,104665
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Poterium sanguisorba,115789
31295,F26-58,Carici tomentosae-Avenuletum pratensis,Potentilla verna,115694
31296,F26-59,Lino leonii-Festucetum lemanii,Eryngium campestre,97141
31296,F26-59,Lino leonii-Festucetum lemanii,Platanthera chlorantha,114012
31296,F26-59,Lino leonii-Festucetum lemanii,Cirsium acaulon,621080
31296,F26-59,Lino leonii-Festucetum lemanii,Pilosella officinarum,113525
31296,F26-59,Lino leonii-Festucetum lemanii,Scabiosa columbaria,121334
31296,F26-59,Lino leonii-Festucetum lemanii,Genista pilosa,99798
31296,F26-59,Lino leonii-Festucetum lemanii,Ononis natrix,110211
31296,F26-59,Lino leonii-Festucetum lemanii,Anthyllis vulneraria,82999
31296,F26-59,Lino leonii-Festucetum lemanii,Hippocrepis comosa,102842
31296,F26-59,Lino leonii-Festucetum lemanii,Polygala amarella,114526
31296,F26-59,Lino leonii-Festucetum lemanii,Polygala comosa,114545
31296,F26-59,Lino leonii-Festucetum lemanii,Teucrium montanum,126008
31296,F26-59,Lino leonii-Festucetum lemanii,Thymus praecox,126564
31296,F26-59,Lino leonii-Festucetum lemanii,Orobanche alba,111447
31296,F26-59,Lino leonii-Festucetum lemanii,Euphorbia cyparissias,97490
31296,F26-59,Lino leonii-Festucetum lemanii,Euphorbia seguieriana,97660
31296,F26-59,Lino leonii-Festucetum lemanii,Linum leonii,106306
